incident_id,timestamp,cell_id/site_id,network_slice,sla_compliant,root_cause,severity,confidence_score,affected_kpis,matched_signals,score_breakdown,explanation,recommended_actions
INC-001357,01-01-2024 22:36,CELL_003,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001358,01-01-2024 22:37,CELL_002,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001359,01-01-2024 22:38,CELL_012,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001360,01-01-2024 22:39,CELL_010,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001361,01-01-2024 22:40,CELL_009,HC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001362,01-01-2024 22:41,CELL_015,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001363,01-01-2024 22:42,CELL_008,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001364,01-01-2024 22:43,CELL_005,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001365,01-01-2024 22:44,CELL_011,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001366,01-01-2024 22:45,CELL_002,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001367,01-01-2024 22:46,CELL_015,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001368,01-01-2024 22:47,CELL_006,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001369,01-01-2024 22:48,CELL_008,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001370,01-01-2024 22:49,CELL_005,HC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001371,01-01-2024 22:50,CELL_016,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001372,01-01-2024 22:51,CELL_018,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001373,01-01-2024 22:52,CELL_006,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001374,01-01-2024 22:53,CELL_005,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001375,01-01-2024 22:54,CELL_016,URLLC,0,Backhaul / Transport Issue,High,0.8,"latency_ms, packet_loss_pct, active_users, rsrp_dbm, rsrq_db, handover_count",high packet loss (0.1417) | high latency (2.183) | PRB below congestion threshold (55.4),RAN Congestion=2; Suspected Cell Outage / Severe Service Drop=4; Backhaul / Transport Issue=6; Radio Coverage Degradation=6; Interference / Poor Signal Quality=6; Mobility / Handover Issue=6,"The row is classified as Backhaul / Transport Issue because high packet loss (0.1417), high latency (2.183), PRB below congestion threshold (55.4).",Check transport link health | Verify latency and packet loss on backhaul path | Check router/switch interface errors | Escalate to transport team
INC-001376,01-01-2024 22:55,CELL_013,HC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001377,01-01-2024 22:56,CELL_005,mMTC,0,Interference / Poor Signal Quality,Medium,0.9,"packet_loss_pct, rsrq_db",very poor RSRQ (-18.35) | high packet loss (6.3543) | RSRP not severely weak (-92.1),RAN Congestion=1; Suspected Cell Outage / Severe Service Drop=3; Backhaul / Transport Issue=5; Radio Coverage Degradation=2; Interference / Poor Signal Quality=7; Mobility / Handover Issue=2,"The row is classified as Interference / Poor Signal Quality because very poor RSRQ (-18.35), high packet loss (6.3543), RSRP not severely weak (-92.1).",Check RSRQ/SINR degradation | Check neighboring cell interference | Verify frequency planning | Investigate external interference sources
INC-001378,01-01-2024 22:57,CELL_013,HC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001379,01-01-2024 22:58,CELL_017,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001380,01-01-2024 22:59,CELL_018,HC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001381,01-01-2024 23:00,CELL_008,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001382,01-01-2024 23:01,CELL_013,URLLC,0,RAN Congestion,High,0.7,"packet_loss_pct, prb_utilization_pct, active_users",very high PRB utilization (65.8) | high packet loss (0.2244),RAN Congestion=4; Suspected Cell Outage / Severe Service Drop=3; Backhaul / Transport Issue=3; Radio Coverage Degradation=1; Interference / Poor Signal Quality=3; Mobility / Handover Issue=2,"The row is classified as RAN Congestion because very high PRB utilization (65.8), high packet loss (0.2244).",Check PRB utilization trend | Verify active user count | Check neighboring cell load | Consider load balancing or capacity optimization
INC-001383,01-01-2024 23:02,CELL_019,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001384,01-01-2024 23:03,CELL_003,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001385,01-01-2024 23:04,CELL_008,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001386,01-01-2024 23:05,CELL_002,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001387,01-01-2024 23:06,CELL_008,URLLC,0,Backhaul / Transport Issue,High,0.8,packet_loss_pct,very high packet loss (0.2235) | PRB below congestion threshold (46.3),RAN Congestion=1; Suspected Cell Outage / Severe Service Drop=3; Backhaul / Transport Issue=5; Radio Coverage Degradation=1; Interference / Poor Signal Quality=3; Mobility / Handover Issue=2,"The row is classified as Backhaul / Transport Issue because very high packet loss (0.2235), PRB below congestion threshold (46.3).",Check transport link health | Verify latency and packet loss on backhaul path | Check router/switch interface errors | Escalate to transport team
INC-001388,01-01-2024 23:07,CELL_013,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001389,01-01-2024 23:08,CELL_013,HC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001390,01-01-2024 23:09,CELL_001,HC,0,Interference / Poor Signal Quality,Medium,0.9,"latency_ms, packet_loss_pct, prb_utilization_pct, rsrq_db",very poor RSRQ (-19.31) | high packet loss (0.5112) | high latency (6.706) | RSRP not severely weak (-92.7),RAN Congestion=4; Suspected Cell Outage / Severe Service Drop=2; Backhaul / Transport Issue=5; Radio Coverage Degradation=2; Interference / Poor Signal Quality=8; Mobility / Handover Issue=3,"The row is classified as Interference / Poor Signal Quality because very poor RSRQ (-19.31), high packet loss (0.5112), high latency (6.706), RSRP not severely weak (-92.7).",Check RSRQ/SINR degradation | Check neighboring cell interference | Verify frequency planning | Investigate external interference sources
INC-001391,01-01-2024 23:10,CELL_006,eMBB,0,Interference / Poor Signal Quality,Medium,0.9,"packet_loss_pct, prb_utilization_pct, active_users, rsrq_db",very poor RSRQ (-18.81) | high packet loss (2.1058) | RSRP not severely weak (-72.8),RAN Congestion=6; Suspected Cell Outage / Severe Service Drop=1; Backhaul / Transport Issue=3; Radio Coverage Degradation=2; Interference / Poor Signal Quality=7; Mobility / Handover Issue=2,"The row is classified as Interference / Poor Signal Quality because very poor RSRQ (-18.81), high packet loss (2.1058), RSRP not severely weak (-72.8).",Check RSRQ/SINR degradation | Check neighboring cell interference | Verify frequency planning | Investigate external interference sources
INC-001392,01-01-2024 23:11,CELL_019,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001393,01-01-2024 23:12,CELL_016,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001394,01-01-2024 23:13,CELL_008,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001395,01-01-2024 23:14,CELL_001,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001396,01-01-2024 23:15,CELL_016,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001397,01-01-2024 23:16,CELL_009,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001398,01-01-2024 23:17,CELL_013,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001399,01-01-2024 23:18,CELL_011,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001400,01-01-2024 23:19,CELL_013,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-001401,01-01-2024 23:20,CELL_010,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
